# file...... output/inv_30_meter.csv
# date...... Fri Apr 22 10:50:02 2022
# user...... nathangray
# host...... (null)
# target.... meter 450
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-49999.9939762+0.004024542898j,-50000.0079453+0.001317779886j,-49999.9966491-0.004846224201j
2001-08-01 12:01:04 PDT,-45000.0001213-0.000013731227j,-44999.9999233-0.000053941516j,-44999.9999781+0.000062620536j
2001-08-01 12:01:05 PDT,-44999.9999568+0.000005070790j,-45000.0000275+0.000019149087j,-45000.0000076-0.000022404452j
2001-08-01 12:01:06 PDT,-45000.0000154-0.000001865567j,-44999.9999901-0.000006794915j,-44999.9999974+0.000008009476j
2001-08-01 12:01:07 PDT,-44999.9999945+0.000000684153j,-45000.0000035+0.000002410161j,-45000.0000009-0.000002861183j
2001-08-01 12:01:08 PDT,-45000.0000019-0.000000250192j,-44999.9999987-0.000000854558j,-44999.9999997+0.000001021352j
2001-08-01 12:01:09 PDT,-44999.9999993+0.000000091265j,-45000.0000005+0.000000302898j,-45000.0000001-0.000000364333j
2001-08-01 12:01:10 PDT,-45000.0000002-0.000000033217j,-44999.9999998-0.000000107324j,-45000+0.000000129883j
2001-08-01 12:01:11 PDT,-44999.9999999+0.000000012065j,-45000.0000001+0.000000037995j,-45000-0.000000046297j
2001-08-01 12:01:12 PDT,-45000-0.000000004375j,-45000-0.000000013453j,-45000+0.000000016491j
2001-08-01 12:01:13 PDT,-45000+0.000000001583j,-45000+0.000000004784j,-45000-0.000000005868j
2001-08-01 12:01:14 PDT,-45000-0.000000000571j,-45000-0.000000001721j,-45000+0.000000002095j
2001-08-01 12:01:15 PDT,-45000+0.000000000203j,-45000+0.000000000629j,-45000-0.000000000731j
2001-08-01 12:01:16 PDT,-45000-0.000000000072j,-45000-0.000000000226j,-45000+0.000000000255j
2001-08-01 12:01:17 PDT,-45000+0.000000000028j,-45000+0.000000000080j,-45000-0.000000000106j
2001-08-01 12:01:18 PDT,-45000-0.000000000011j,-45000-0.000000000036j,-45000+0.000000000029j
2001-08-01 12:01:19 PDT,-45000+0.000000000002j,-45000+0.000000000025j,-45000-0.000000000007j
2001-08-01 12:01:20 PDT,-45000-0.000000000000j,-45000-0.000000000007j,-45000+0.000000000004j
2001-08-01 12:01:21 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000011j
2001-08-01 12:01:22 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:23 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:24 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:25 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:26 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:27 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:28 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:29 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:30 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:31 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:32 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:33 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:34 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:35 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:36 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:37 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:38 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:39 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:40 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:41 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:42 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:43 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:44 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:45 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:46 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:47 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:48 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:49 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:50 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:51 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:52 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:53 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:54 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:55 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:56 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:57 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:58 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000000j
2001-08-01 12:01:59 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:02:00 PDT,-40000.0065799-0.000501982045j,-39999.996102-0.003020466982j,-39999.9986567+0.003292809368j
2001-08-01 12:02:01 PDT,-39999.9976559+0.000194333596j,-40000.0014154+0.001076280441j,-40000.0004726-0.001183208467j
2001-08-01 12:02:02 PDT,-40000.0008359-0.000073911508j,-39999.9994883-0.000383061259j,-39999.9998353+0.000424748258j
2001-08-01 12:02:03 PDT,-39999.9997019+0.000027811113j,-40000.0001845+0.000136229919j,-40000.0000572-0.000152329976j
2001-08-01 12:02:04 PDT,-40000.0001063-0.000010388255j,-39999.9999336-0.000048419522j,-39999.9999802+0.000054581196j
2001-08-01 12:02:05 PDT,-39999.9999621+0.000003858925j,-40000.0000239+0.000017201037j,-40000.0000069-0.000019540126j
2001-08-01 12:02:06 PDT,-40000.0000135-0.000001427080j,-39999.9999914-0.000006107985j,-39999.9999976+0.000006989707j
2001-08-01 12:02:07 PDT,-39999.9999952+0.000000525759j,-40000.0000031+0.000002168024j,-40000.0000008-0.000002498371j
2001-08-01 12:02:08 PDT,-40000.0000017-0.000000193062j,-39999.9999989-0.000000769258j,-39999.9999997+0.000000892378j
2001-08-01 12:02:09 PDT,-39999.9999994+0.000000070688j,-40000.0000004+0.000000272859j,-40000.0000001-0.000000318534j
2001-08-01 12:02:10 PDT,-40000.0000002-0.000000025813j,-39999.9999999-0.000000096745j,-40000+0.000000113625j
2001-08-01 12:02:11 PDT,-39999.9999999+0.000000009403j,-40000.0000001+0.000000034277j,-40000-0.000000040494j
2001-08-01 12:02:12 PDT,-40000-0.000000003418j,-40000-0.000000012147j,-40000+0.000000014406j
2001-08-01 12:02:13 PDT,-40000+0.000000001238j,-40000+0.000000004322j,-40000-0.000000005133j
2001-08-01 12:02:14 PDT,-40000-0.000000000447j,-40000-0.000000001535j,-40000+0.000000001834j
2001-08-01 12:02:15 PDT,-40000+0.000000000163j,-40000+0.000000000542j,-40000-0.000000000655j
2001-08-01 12:02:16 PDT,-40000-0.000000000058j,-40000-0.000000000204j,-40000+0.000000000236j
2001-08-01 12:02:17 PDT,-40000+0.000000000021j,-40000+0.000000000076j,-40000-0.000000000102j
2001-08-01 12:02:18 PDT,-40000-0.000000000009j,-40000-0.000000000025j,-40000+0.000000000044j
2001-08-01 12:02:19 PDT,-40000+0.000000000004j,-40000+0.000000000007j,-40000-0.000000000015j
2001-08-01 12:02:20 PDT,-40000-0.000000000003j,-40000-0.000000000004j,-40000+0.000000000011j
2001-08-01 12:02:21 PDT,-40000+0.000000000002j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:22 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:23 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:24 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:25 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:26 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:27 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:28 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:29 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:30 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:31 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:32 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:33 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:34 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:35 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:36 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:37 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:38 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:39 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:40 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:41 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:42 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:43 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:44 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:45 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:46 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:47 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:48 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:49 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:50 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:51 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:52 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:53 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:54 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:55 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:56 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:57 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:58 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:59 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:03:00 PDT,-35000.0056662-0.000344642555j,-34999.9966817-0.002661185399j,-34999.9988092+0.002819389121j
2001-08-01 12:03:01 PDT,-34999.9979797+0.000136152956j,-35000.0012056+0.000949170237j,-35000.000419-0.001013884432j
2001-08-01 12:03:02 PDT,-35000.000721-0.000052552509j,-34999.9995639-0.000338137561j,-34999.9998538+0.000364267427j
2001-08-01 12:03:03 PDT,-34999.9997427+0.000020005694j,-35000.0001574+0.000120364193j,-35000.0000508-0.000130749902j
2001-08-01 12:03:04 PDT,-35000.0000918-0.000007545092j,-34999.9999433-0.000042819374j,-34999.9999824+0.000046888341j
2001-08-01 12:03:05 PDT,-34999.9999673+0.000002825916j,-35000.0000204+0.000015225311j,-35000.0000061-0.000016800059j
2001-08-01 12:03:06 PDT,-35000.0000117-0.000001052557j,-34999.9999927-0.000005411275j,-34999.9999979+0.000006014503j
2001-08-01 12:03:07 PDT,-34999.9999958+0.000000390230j,-35000.0000026+0.000001922464j,-35000.0000007-0.000002151546j
2001-08-01 12:03:08 PDT,-35000.0000015-0.000000144100j,-34999.9999991-0.000000682743j,-34999.9999997+0.000000769101j
2001-08-01 12:03:09 PDT,-34999.9999995+0.000000053026j,-35000.0000003+0.000000242364j,-35000.0000001-0.000000274749j
2001-08-01 12:03:10 PDT,-35000.0000002-0.000000019453j,-34999.9999999-0.000000086009j,-35000+0.000000098100j
2001-08-01 12:03:11 PDT,-34999.9999999+0.000000007116j,-35000+0.000000030519j,-35000-0.000000035008j
2001-08-01 12:03:12 PDT,-35000-0.000000002595j,-35000-0.000000010830j,-35000+0.000000012480j
2001-08-01 12:03:13 PDT,-35000+0.000000000943j,-35000+0.000000003838j,-35000-0.000000004449j
2001-08-01 12:03:14 PDT,-35000-0.000000000341j,-35000-0.000000001352j,-35000+0.000000001586j
2001-08-01 12:03:15 PDT,-35000+0.000000000123j,-35000+0.000000000493j,-35000-0.000000000557j
2001-08-01 12:03:16 PDT,-35000-0.000000000045j,-35000-0.000000000184j,-35000+0.000000000195j
2001-08-01 12:03:17 PDT,-35000+0.000000000018j,-35000+0.000000000071j,-35000-0.000000000071j
2001-08-01 12:03:18 PDT,-35000-0.000000000006j,-35000-0.000000000024j,-35000+0.000000000031j
2001-08-01 12:03:19 PDT,-35000+0.000000000003j,-35000+0.000000000015j,-35000-0.000000000016j
2001-08-01 12:03:20 PDT,-35000-0.000000000002j,-35000-0.000000000005j,-35000+0.000000000005j
2001-08-01 12:03:21 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:22 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:23 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:24 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:25 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:26 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:27 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:28 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:29 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:30 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:31 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:32 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:33 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:34 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:35 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:36 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:37 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:38 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:39 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:40 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:41 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:42 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:43 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:44 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:45 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:46 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:47 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:48 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:49 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:50 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:51 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:52 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:53 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:54 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:55 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:56 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:57 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:03:58 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:59 PDT,-35000+0.000000000002j,-35000+0.000000000005j,-35000+0.000000000004j
2001-08-01 12:04:00 PDT,-30000.0047832-0.000216321078j,-29999.9972312-0.002297013318j,-29999.9989658+0.002365468737j
2001-08-01 12:04:01 PDT,-29999.9982928+0.000088362505j,-30000.0010068+0.000820220814j,-30000.0003641-0.000851520692j
2001-08-01 12:04:02 PDT,-30000.0006098-0.000034910062j,-29999.9996354-0.000292529483j,-29999.9998728+0.000306260090j
2001-08-01 12:04:03 PDT,-29999.9997822+0.000013528523j,-30000.0001317+0.000104245441j,-30000.0000443-0.000110046949j
2001-08-01 12:04:04 PDT,-30000.0000778-0.000005176268j,-29999.9999525-0.000037126074j,-29999.9999846+0.000039506169j
2001-08-01 12:04:05 PDT,-29999.9999722+0.000001962188j,-30000.0000171+0.000013215400j,-30000.0000053-0.000014169967j
