# file...... output/inv_23_meter.csv
# date...... Fri Apr 22 10:50:02 2022
# user...... nathangray
# host...... (null)
# target.... meter 442
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-49999.994092+0.003950784699j,-50000.0078982+0.001317710867j,-49999.9967141-0.004759210016j
2001-08-01 12:01:39 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:40 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:41 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:42 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:43 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:44 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:45 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:46 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:47 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:48 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:49 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:50 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:51 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:52 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:53 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:54 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:55 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:56 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:57 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:01:58 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000+0.000000000007j
2001-08-01 12:01:59 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000004j
2001-08-01 12:02:00 PDT,-40000.0064223-0.000495553569j,-39999.9961204-0.002977841687j,-39999.9987038+0.003216280882j
2001-08-01 12:02:01 PDT,-39999.9977118+0.000191870216j,-40000.0014088+0.001061241615j,-40000.0004559-0.001155946011j
2001-08-01 12:02:02 PDT,-40000.000816-0.000072964814j,-39999.9994907-0.000377743716j,-39999.9998411+0.000415014507j
2001-08-01 12:02:03 PDT,-39999.999709+0.000027448980j,-40000.0001836+0.000134348087j,-40000.0000551-0.000148852632j
2001-08-01 12:02:04 PDT,-40000.0001038-0.000010250638j,-39999.9999339-0.000047753394j,-39999.9999809+0.000053339096j
2001-08-01 12:02:05 PDT,-39999.999963+0.000003806973j,-40000.0000238+0.000016965249j,-40000.0000066-0.000019096642j
2001-08-01 12:02:06 PDT,-40000.0000132-0.000001407585j,-39999.9999915-0.000006024547j,-39999.9999977+0.000006831455j
2001-08-01 12:02:07 PDT,-39999.9999953+0.000000518482j,-40000.0000031+0.000002138506j,-40000.0000008-0.000002441935j
2001-08-01 12:02:08 PDT,-40000.0000017-0.000000190358j,-39999.9999989-0.000000758806j,-39999.9999997+0.000000872260j
2001-08-01 12:02:09 PDT,-39999.9999994+0.000000069688j,-40000.0000004+0.000000269152j,-40000.0000001-0.000000311371j
2001-08-01 12:02:10 PDT,-40000.0000002-0.000000025445j,-39999.9999999-0.000000095439j,-40000+0.000000111071j
2001-08-01 12:02:11 PDT,-39999.9999999+0.000000009268j,-40000.0000001+0.000000033826j,-40000-0.000000039596j
2001-08-01 12:02:12 PDT,-40000-0.000000003369j,-40000-0.000000011984j,-40000+0.000000014101j
2001-08-01 12:02:13 PDT,-40000+0.000000001220j,-40000+0.000000004256j,-40000-0.000000005017j
2001-08-01 12:02:14 PDT,-40000-0.000000000441j,-40000-0.000000001502j,-40000+0.000000001790j
2001-08-01 12:02:15 PDT,-40000+0.000000000161j,-40000+0.000000000531j,-40000-0.000000000637j
2001-08-01 12:02:16 PDT,-40000-0.000000000057j,-40000-0.000000000196j,-40000+0.000000000233j
2001-08-01 12:02:17 PDT,-40000+0.000000000020j,-40000+0.000000000080j,-40000-0.000000000098j
2001-08-01 12:02:18 PDT,-40000-0.000000000008j,-40000-0.000000000022j,-40000+0.000000000036j
2001-08-01 12:02:19 PDT,-40000+0.000000000004j,-40000+0.000000000011j,-40000-0.000000000015j
2001-08-01 12:02:20 PDT,-40000-0.000000000002j,-40000+0.000000000000j,-40000+0.000000000007j
2001-08-01 12:02:21 PDT,-40000+0.000000000002j,-40000+0.000000000000j,-40000-0.000000000011j
2001-08-01 12:02:22 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:23 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:24 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:25 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:26 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:27 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:28 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:29 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:30 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:31 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:32 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:33 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:34 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:35 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:36 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:37 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:38 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:39 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:40 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:41 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:42 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:43 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:44 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:45 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:46 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:47 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:48 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:49 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:50 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:51 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:52 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:53 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:54 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:55 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:56 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:57 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:58 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000004j
2001-08-01 12:02:59 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:03:00 PDT,-35000.0055305-0.000341327118j,-34999.9966972-0.002623185106j,-34999.9988504+0.002753857556j
2001-08-01 12:03:01 PDT,-34999.9980279+0.000134815827j,-35000.0012001+0.000935742557j,-35000.0004044-0.000990518414j
2001-08-01 12:03:02 PDT,-35000.0007038-0.000052015335j,-34999.9995658-0.000333383437j,-34999.9998589+0.000355917415j
2001-08-01 12:03:03 PDT,-34999.9997488+0.000019792590j,-35000.0001566+0.000118679722j,-35000.000049-0.000127764277j
2001-08-01 12:03:04 PDT,-35000.0000896-0.000007461663j,-34999.9999436-0.000042222426j,-34999.999983+0.000045820951j
2001-08-01 12:03:05 PDT,-34999.999968+0.000002793638j,-35000.0000203+0.000015013771j,-35000.0000059-0.000016418626j
2001-08-01 12:03:06 PDT,-35000.0000114-0.000001040194j,-34999.9999927-0.000005336322j,-34999.999998+0.000005878273j
2001-08-01 12:03:07 PDT,-34999.9999959+0.000000385534j,-35000.0000026+0.000001895904j,-35000.0000007-0.000002102925j
2001-08-01 12:03:08 PDT,-35000.0000014-0.000000142329j,-34999.9999991-0.000000673332j,-34999.9999998+0.000000751756j
2001-08-01 12:03:09 PDT,-34999.9999995+0.000000052362j,-35000.0000003+0.000000239041j,-35000.0000001-0.000000268559j
2001-08-01 12:03:10 PDT,-35000.0000002-0.000000019206j,-34999.9999999-0.000000084838j,-35000+0.000000095899j
2001-08-01 12:03:11 PDT,-34999.9999999+0.000000007024j,-35000+0.000000030110j,-35000-0.000000034222j
2001-08-01 12:03:12 PDT,-35000-0.000000002561j,-35000-0.000000010679j,-35000+0.000000012200j
2001-08-01 12:03:13 PDT,-35000+0.000000000931j,-35000+0.000000003780j,-35000-0.000000004342j
2001-08-01 12:03:14 PDT,-35000-0.000000000337j,-35000-0.000000001341j,-35000+0.000000001546j
2001-08-01 12:03:15 PDT,-35000+0.000000000121j,-35000+0.000000000486j,-35000-0.000000000544j
2001-08-01 12:03:16 PDT,-35000-0.000000000045j,-35000-0.000000000180j,-35000+0.000000000191j
2001-08-01 12:03:17 PDT,-35000+0.000000000018j,-35000+0.000000000067j,-35000-0.000000000069j
2001-08-01 12:03:18 PDT,-35000-0.000000000006j,-35000-0.000000000024j,-35000+0.000000000035j
2001-08-01 12:03:19 PDT,-35000+0.000000000003j,-35000+0.000000000013j,-35000-0.000000000016j
2001-08-01 12:03:20 PDT,-35000-0.000000000002j,-35000-0.000000000005j,-35000+0.000000000005j
2001-08-01 12:03:21 PDT,-35000+0.000000000002j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:22 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:23 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:24 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:25 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:26 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:27 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:28 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:29 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:30 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:31 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:32 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:33 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:34 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:35 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:36 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:37 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:38 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:39 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:40 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:41 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:42 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:43 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:44 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:45 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:46 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:47 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:48 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:49 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:50 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:51 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:52 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:53 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:54 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:55 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:56 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:57 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:58 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000002j
2001-08-01 12:03:59 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:04:00 PDT,-30000.0046687-0.000215418364j,-29999.9972439-0.002263827471j,-29999.9990012+0.002310471302j
2001-08-01 12:04:01 PDT,-29999.9983334+0.000087904225j,-30000.0010023+0.000808474471j,-30000.0003515-0.000831888070j
2001-08-01 12:04:02 PDT,-30000.0005953-0.000034694555j,-29999.9996371-0.000288364461j,-29999.9998772+0.000299236310j
2001-08-01 12:04:03 PDT,-29999.9997873+0.000013433190j,-30000.0001311+0.000102767655j,-30000.0000427-0.000107532751j
2001-08-01 12:04:04 PDT,-30000.0000759-0.000005135898j,-29999.9999528-0.000036601683j,-29999.9999852+0.000038606346j
2001-08-01 12:04:05 PDT,-29999.9999729+0.000001945622j,-30000.000017+0.000013029336j,-30000.0000052-0.000013848070j
2001-08-01 12:04:06 PDT,-30000.0000097-0.000000731765j,-29999.9999939-0.000004636020j,-29999.9999982+0.000004963124j
