# file...... output/inv_15_meter.csv
# date...... Fri Dec 30 15:31:32 2022
# user...... nathangray
# host...... (null)
# target.... meter 433
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-49999.9951714+0.003293198202j,-50000.0066466+0.001143695314j,-49999.99712-0.003948490463j
2001-08-01 12:01:07 PDT,-44999.9999956+0.000000544675j,-45000.000003+0.000002026401j,-45000.0000007-0.000002259199j
2001-08-01 12:01:08 PDT,-45000.0000016-0.000000199379j,-44999.9999989-0.000000718566j,-44999.9999998+0.000000806725j
2001-08-01 12:01:09 PDT,-44999.9999994+0.000000072794j,-45000.0000004+0.000000254713j,-45000.0000001-0.000000287873j
2001-08-01 12:01:10 PDT,-45000.0000002-0.000000026515j,-44999.9999999-0.000000090255j,-45000+0.000000102660j
2001-08-01 12:01:11 PDT,-44999.9999999+0.000000009638j,-45000+0.000000031960j,-45000-0.000000036591j
2001-08-01 12:01:12 PDT,-45000-0.000000003498j,-45000-0.000000011321j,-45000+0.000000013024j
2001-08-01 12:01:13 PDT,-45000+0.000000001266j,-45000+0.000000004024j,-45000-0.000000004635j
2001-08-01 12:01:14 PDT,-45000-0.000000000457j,-45000-0.000000001441j,-45000+0.000000001652j
2001-08-01 12:01:15 PDT,-45000+0.000000000163j,-45000+0.000000000517j,-45000-0.000000000578j
2001-08-01 12:01:16 PDT,-45000-0.000000000057j,-45000-0.000000000193j,-45000+0.000000000207j
2001-08-01 12:01:17 PDT,-45000+0.000000000023j,-45000+0.000000000073j,-45000-0.000000000091j
2001-08-01 12:01:18 PDT,-45000-0.000000000009j,-45000-0.000000000033j,-45000+0.000000000022j
2001-08-01 12:01:19 PDT,-45000+0.000000000002j,-45000+0.000000000022j,-45000-0.000000000007j
2001-08-01 12:01:20 PDT,-45000-0.000000000000j,-45000-0.000000000011j,-45000+0.000000000007j
2001-08-01 12:01:21 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000007j
2001-08-01 12:01:22 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000007j
2001-08-01 12:01:23 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:24 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:25 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:26 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:27 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:28 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:29 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:30 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:31 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:32 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:33 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:34 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:35 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:36 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:37 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:38 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:39 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:40 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:41 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:42 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:43 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:44 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:45 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:46 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:47 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:48 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:49 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:50 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:51 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:52 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:53 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:54 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:55 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:56 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:57 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:01:58 PDT,-45000+0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:59 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000004j
2001-08-01 12:02:00 PDT,-40000.0052448-0.000394232108j,-39999.9967244-0.002531114362j,-39999.9989934+0.002591095086j
2001-08-01 12:02:01 PDT,-39999.998131+0.000153506952j,-40000.0011895+0.000902445481j,-40000.0003536-0.000931964063j
2001-08-01 12:02:02 PDT,-40000.0006666-0.000058584420j,-39999.99957-0.000321292311j,-39999.999877+0.000334779907j
2001-08-01 12:02:03 PDT,-39999.9997623+0.000022096079j,-40000.000155+0.000114284117j,-40000.0000426-0.000120127166j
2001-08-01 12:02:04 PDT,-40000.0000848-0.000008268477j,-39999.9999442-0.000040624618j,-39999.9999853+0.000043062002j
2001-08-01 12:02:05 PDT,-39999.9999698+0.000003076041j,-40000.0000201+0.000014433317j,-40000.0000051-0.000015422462j
2001-08-01 12:02:06 PDT,-40000.0000108-0.000001138991j,-39999.9999928-0.000005125625j,-39999.9999983+0.000005518836j
2001-08-01 12:02:07 PDT,-39999.9999962+0.000000420082j,-40000.0000026+0.000001819484j,-40000.0000006-0.000001973320j
2001-08-01 12:02:08 PDT,-40000.0000014-0.000000154406j,-39999.9999991-0.000000645621j,-39999.9999998+0.000000705062j
2001-08-01 12:02:09 PDT,-39999.9999995+0.000000056583j,-40000.0000003+0.000000229007j,-40000.0000001-0.000000251748j
2001-08-01 12:02:10 PDT,-40000.0000002-0.000000020678j,-39999.9999999-0.000000081203j,-40000+0.000000089829j
2001-08-01 12:02:11 PDT,-39999.9999999+0.000000007538j,-40000+0.000000028784j,-40000-0.000000032029j
2001-08-01 12:02:12 PDT,-40000-0.000000002742j,-40000-0.000000010205j,-40000+0.000000011401j
2001-08-01 12:02:13 PDT,-40000+0.000000000994j,-40000+0.000000003627j,-40000-0.000000004056j
2001-08-01 12:02:14 PDT,-40000-0.000000000360j,-40000-0.000000001273j,-40000+0.000000001444j
2001-08-01 12:02:15 PDT,-40000+0.000000000131j,-40000+0.000000000444j,-40000-0.000000000517j
2001-08-01 12:02:16 PDT,-40000-0.000000000047j,-40000-0.000000000167j,-40000+0.000000000189j
2001-08-01 12:02:17 PDT,-40000+0.000000000017j,-40000+0.000000000062j,-40000-0.000000000080j
2001-08-01 12:02:18 PDT,-40000-0.000000000007j,-40000-0.000000000018j,-40000+0.000000000025j
2001-08-01 12:02:19 PDT,-40000+0.000000000003j,-40000+0.000000000011j,-40000-0.000000000011j
2001-08-01 12:02:20 PDT,-40000-0.000000000002j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:21 PDT,-40000+0.000000000002j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:22 PDT,-40000-0.000000000001j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:23 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:24 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:25 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:26 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:27 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:28 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:29 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:30 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:31 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:32 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:33 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:34 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:35 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:36 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:37 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:38 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:39 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:40 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:41 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:42 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:43 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:44 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:45 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:46 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:47 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:48 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:49 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:50 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:51 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:52 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:53 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:54 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:55 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:56 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:57 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:02:58 PDT,-40000-0.000000000000j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:59 PDT,-40000+0.000000000000j,-40000+0.000000000000j,-40000-0.000000000004j
2001-08-01 12:03:00 PDT,-35000.0045198-0.000271794897j,-34999.9972114-0.002226401259j,-34999.9991042+0.002219111029j
2001-08-01 12:03:01 PDT,-34999.998388+0.000108061685j,-35000.0010133+0.000794527878j,-35000.0003148-0.000798788924j
2001-08-01 12:03:02 PDT,-35000.0005754-0.000041861685j,-34999.9996334-0.000283126714j,-34999.9998904+0.000287179295j
2001-08-01 12:03:03 PDT,-34999.9997946+0.000015974675j,-35000.0001323+0.000100798770j,-35000.000038-0.000103133951j
2001-08-01 12:03:04 PDT,-35000.0000733-0.000006035751j,-34999.9999524-0.000035862833j,-34999.9999869+0.000037001539j
2001-08-01 12:03:05 PDT,-34999.9999739+0.000002263903j,-35000.0000171+0.000012752795j,-35000.0000045-0.000013262952j
2001-08-01 12:03:06 PDT,-35000.0000093-0.000000844253j,-34999.9999938-0.000004532812j,-34999.9999984+0.000004749960j
2001-08-01 12:03:07 PDT,-34999.9999967+0.000000313329j,-35000.0000022+0.000001610459j,-35000.0000005-0.000001699775j
2001-08-01 12:03:08 PDT,-35000.0000012-0.000000115808j,-34999.9999992-0.000000571958j,-34999.9999998+0.000000607806j
2001-08-01 12:03:09 PDT,-34999.9999996+0.000000042649j,-35000.0000003+0.000000203050j,-35000.0000001-0.000000217187j
2001-08-01 12:03:10 PDT,-35000.0000001-0.000000015657j,-34999.9999999-0.000000072063j,-35000+0.000000077567j
2001-08-01 12:03:11 PDT,-34999.9999999+0.000000005732j,-35000+0.000000025571j,-35000-0.000000027687j
2001-08-01 12:03:12 PDT,-35000-0.000000002091j,-35000-0.000000009071j,-35000+0.000000009873j
2001-08-01 12:03:13 PDT,-35000+0.000000000760j,-35000+0.000000003212j,-35000-0.000000003518j
2001-08-01 12:03:14 PDT,-35000-0.000000000275j,-35000-0.000000001137j,-35000+0.000000001251j
2001-08-01 12:03:15 PDT,-35000+0.000000000099j,-35000+0.000000000407j,-35000-0.000000000449j
2001-08-01 12:03:16 PDT,-35000-0.000000000037j,-35000-0.000000000151j,-35000+0.000000000160j
2001-08-01 12:03:17 PDT,-35000+0.000000000014j,-35000+0.000000000060j,-35000-0.000000000053j
2001-08-01 12:03:18 PDT,-35000-0.000000000005j,-35000-0.000000000016j,-35000+0.000000000025j
2001-08-01 12:03:19 PDT,-35000+0.000000000003j,-35000+0.000000000009j,-35000-0.000000000013j
2001-08-01 12:03:20 PDT,-35000-0.000000000002j,-35000-0.000000000004j,-35000+0.000000000004j
2001-08-01 12:03:21 PDT,-35000+0.000000000002j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:22 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:23 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:24 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:25 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:26 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:27 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:28 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:29 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:30 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:31 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:32 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:33 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:34 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:35 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:36 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:37 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:38 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:39 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:40 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:41 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:42 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:43 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:44 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:45 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:46 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:47 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:48 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:49 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:50 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:51 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:52 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:53 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:54 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:55 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:56 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:57 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:58 PDT,-35000-0.000000000001j,-35000-0.000000000004j,-35000-0.000000000004j
2001-08-01 12:03:59 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:04:00 PDT,-30000.003818-0.000171838940j,-29999.9976733-0.001918600585j,-29999.9992193+0.001862172772j
2001-08-01 12:04:01 PDT,-29999.9986368+0.000070682268j,-30000.0008462+0.000685438103j,-30000.0002745-0.000670989404j
2001-08-01 12:04:02 PDT,-30000.000487-0.000028027447j,-29999.9996936-0.000244520945j,-29999.9999043+0.000241490132j
2001-08-01 12:04:03 PDT,-29999.999826+0.000010886387j,-30000.0001107+0.000087149296j,-30000.0000332-0.000086818862j
2001-08-01 12:04:04 PDT,-30000.0000621-0.000004172186j,-29999.9999601-0.000031040161j,-29999.9999885+0.000031181371j
2001-08-01 12:04:05 PDT,-29999.9999778+0.000001583579j,-30000.0000144+0.000011049760j,-30000.000004-0.000011188529j
2001-08-01 12:04:06 PDT,-30000.0000079-0.000000596546j,-29999.9999948-0.000003931693j,-29999.9999986+0.000004011197j
