# file...... output/inv_37_meter.csv
# date...... Fri Dec 30 15:31:32 2022
# user...... nathangray
# host...... (null)
# target.... meter 458
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-49999.993803+0.004103198242j,-50000.0083006+0.001393704442j,-49999.9966118-0.004965924374j
2001-08-01 12:01:20 PDT,-45000-0.000000000000j,-45000-0.000000000011j,-45000+0.000000000007j
2001-08-01 12:01:21 PDT,-45000+0.000000000000j,-45000+0.000000000004j,-45000-0.000000000007j
2001-08-01 12:01:22 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000007j
2001-08-01 12:01:23 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:24 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:25 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:26 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:27 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:28 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:29 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:30 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:31 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:32 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:33 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:34 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:35 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:36 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:37 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:38 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:39 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:40 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:41 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:42 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:43 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:44 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:45 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:46 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:47 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:48 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:49 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:50 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:51 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:52 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:53 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:54 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:55 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:56 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:57 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:01:58 PDT,-45000-0.000000000000j,-45000-0.000000000004j,-45000+0.000000000004j
2001-08-01 12:01:59 PDT,-45000+0.000000000000j,-45000+0.000000000000j,-45000-0.000000000004j
2001-08-01 12:02:00 PDT,-40000.0066931-0.000521860459j,-39999.9959225-0.003109966736j,-39999.9986611+0.003350133822j
2001-08-01 12:02:01 PDT,-39999.9976152+0.000201912434j,-40000.0014808+0.001108409124j,-40000.0004708-0.001204229811j
2001-08-01 12:02:02 PDT,-40000.0008505-0.000076729717j,-39999.9994646-0.000394557253j,-39999.999836+0.000432384441j
2001-08-01 12:02:03 PDT,-39999.9996967+0.000028846465j,-40000.000193+0.000140335720j,-40000.0000569-0.000155090085j
2001-08-01 12:02:04 PDT,-40000.0001082-0.000010766165j,-39999.9999305-0.000049884187j,-39999.9999803+0.000055575932j
2001-08-01 12:02:05 PDT,-39999.9999615+0.000003996327j,-40000.000025+0.000017723083j,-40000.0000068-0.000019897936j
2001-08-01 12:02:06 PDT,-40000.0000137-0.000001476903j,-39999.999991-0.000006293943j,-39999.9999976+0.000007118237j
2001-08-01 12:02:07 PDT,-39999.9999951+0.000000543788j,-40000.0000032+0.000002234232j,-40000.0000008-0.000002544501j
2001-08-01 12:02:08 PDT,-40000.0000017-0.000000199575j,-39999.9999988-0.000000792807j,-39999.9999997+0.000000908909j
2001-08-01 12:02:09 PDT,-39999.9999994+0.000000073037j,-40000.0000004+0.000000281227j,-40000.0000001-0.000000324453j
2001-08-01 12:02:10 PDT,-40000.0000002-0.000000026660j,-39999.9999999-0.000000099721j,-40000+0.000000115735j
2001-08-01 12:02:11 PDT,-39999.9999999+0.000000009707j,-40000.0000001+0.000000035343j,-40000-0.000000041266j
2001-08-01 12:02:12 PDT,-40000-0.000000003528j,-40000-0.000000012529j,-40000+0.000000014694j
2001-08-01 12:02:13 PDT,-40000+0.000000001278j,-40000+0.000000004457j,-40000-0.000000005235j
2001-08-01 12:02:14 PDT,-40000-0.000000000462j,-40000-0.000000001564j,-40000+0.000000001863j
2001-08-01 12:02:15 PDT,-40000+0.000000000169j,-40000+0.000000000546j,-40000-0.000000000658j
2001-08-01 12:02:16 PDT,-40000-0.000000000060j,-40000-0.000000000204j,-40000+0.000000000240j
2001-08-01 12:02:17 PDT,-40000+0.000000000021j,-40000+0.000000000080j,-40000-0.000000000102j
2001-08-01 12:02:18 PDT,-40000-0.000000000009j,-40000-0.000000000029j,-40000+0.000000000044j
2001-08-01 12:02:19 PDT,-40000+0.000000000004j,-40000+0.000000000011j,-40000-0.000000000022j
2001-08-01 12:02:20 PDT,-40000-0.000000000003j,-40000-0.000000000004j,-40000+0.000000000007j
2001-08-01 12:02:21 PDT,-40000+0.000000000002j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:22 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:23 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:24 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:25 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:26 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:27 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:28 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:29 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:30 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:31 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:32 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:33 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:34 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:35 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:36 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:37 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:38 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:39 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:40 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:41 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:42 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:43 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:44 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:45 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:46 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:47 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:48 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:49 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:50 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:51 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:52 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:53 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:54 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:55 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:56 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:57 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:02:58 PDT,-40000-0.000000000001j,-40000+0.000000000004j,-40000+0.000000000000j
2001-08-01 12:02:59 PDT,-40000+0.000000000001j,-40000+0.000000000000j,-40000-0.000000000007j
2001-08-01 12:03:00 PDT,-35000.0057632-0.000360394597j,-34999.9965283-0.002739401572j,-34999.998813+0.002868793181j
2001-08-01 12:03:01 PDT,-34999.9979448+0.000142185826j,-35000.0012616+0.000977267086j,-35000.0004175-0.001032004855j
2001-08-01 12:03:02 PDT,-35000.0007335-0.000054802817j,-34999.9995436-0.000348198540j,-34999.9998544+0.000370853304j
2001-08-01 12:03:03 PDT,-34999.9997382+0.000020834434j,-35000.0001647+0.000123960335j,-35000.0000506-0.000133131958j
2001-08-01 12:03:04 PDT,-35000.0000934-0.000007848221j,-34999.9999407-0.000044103263j,-34999.9999824+0.000047747446j
2001-08-01 12:03:05 PDT,-34999.9999667+0.000002936335j,-35000.0000213+0.000015683288j,-35000.0000061-0.000017109309j
2001-08-01 12:03:06 PDT,-35000.0000119-0.000001092666j,-34999.9999923-0.000005574528j,-34999.9999979+0.000006125671j
2001-08-01 12:03:07 PDT,-34999.9999958+0.000000404767j,-35000.0000027+0.000001980614j,-35000.0000007-0.000002191458j
2001-08-01 12:03:08 PDT,-35000.0000015-0.000000149359j,-34999.999999-0.000000703438j,-34999.9999997+0.000000783415j
2001-08-01 12:03:09 PDT,-34999.9999995+0.000000054926j,-35000.0000004+0.000000249738j,-35000.0000001-0.000000279870j
2001-08-01 12:03:10 PDT,-35000.0000002-0.000000020138j,-34999.9999999-0.000000088638j,-35000+0.000000099930j
2001-08-01 12:03:11 PDT,-34999.9999999+0.000000007363j,-35000+0.000000031456j,-35000-0.000000035658j
2001-08-01 12:03:12 PDT,-35000-0.000000002684j,-35000-0.000000011150j,-35000+0.000000012713j
2001-08-01 12:03:13 PDT,-35000+0.000000000975j,-35000+0.000000003945j,-35000-0.000000004527j
2001-08-01 12:03:14 PDT,-35000-0.000000000353j,-35000-0.000000001399j,-35000+0.000000001608j
2001-08-01 12:03:15 PDT,-35000+0.000000000127j,-35000+0.000000000504j,-35000-0.000000000571j
2001-08-01 12:03:16 PDT,-35000-0.000000000046j,-35000-0.000000000189j,-35000+0.000000000198j
2001-08-01 12:03:17 PDT,-35000+0.000000000018j,-35000+0.000000000078j,-35000-0.000000000073j
2001-08-01 12:03:18 PDT,-35000-0.000000000007j,-35000-0.000000000025j,-35000+0.000000000036j
2001-08-01 12:03:19 PDT,-35000+0.000000000003j,-35000+0.000000000013j,-35000-0.000000000016j
2001-08-01 12:03:20 PDT,-35000-0.000000000002j,-35000-0.000000000007j,-35000+0.000000000009j
2001-08-01 12:03:21 PDT,-35000+0.000000000002j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:22 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:23 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:24 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:25 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:26 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:27 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:28 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:29 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:30 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:31 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:32 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:33 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:34 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:35 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:36 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:37 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:38 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:39 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:40 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:41 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:42 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:43 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:44 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:45 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:46 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:47 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:48 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:49 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:50 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:51 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:52 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:53 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:54 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:55 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:56 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:57 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:03:58 PDT,-35000-0.000000000001j,-35000-0.000000000002j,-35000-0.000000000002j
2001-08-01 12:03:59 PDT,-35000+0.000000000001j,-35000+0.000000000002j,-35000+0.000000000002j
2001-08-01 12:04:00 PDT,-30000.0048648-0.000228460573j,-29999.9971027-0.002363998579j,-29999.9989691+0.002407204011j
2001-08-01 12:04:01 PDT,-29999.9982634+0.000093037326j,-30000.0010537+0.000844304290j,-30000.0003627-0.000866834927j
2001-08-01 12:04:02 PDT,-30000.0006204-0.000036660424j,-29999.9996184-0.000301161674j,-29999.9998733+0.000311830296j
2001-08-01 12:04:03 PDT,-29999.9997784+0.000014175083j,-30000.0001378+0.000107333972j,-30000.0000441-0.000112063446j
2001-08-01 12:04:04 PDT,-30000.0000792-0.000005413372j,-29999.9999503-0.000038229859j,-29999.9999847+0.000040234130j
2001-08-01 12:04:05 PDT,-29999.9999717+0.000002048758j,-30000.0000179+0.000013609537j,-30000.0000053-0.000014432266j
2001-08-01 12:04:06 PDT,-30000.0000101-0.000000769920j,-29999.9999936-0.000004842672j,-29999.9999982+0.000005172586j
