# file...... output/inv_67_meter.csv
# date...... Fri Dec 30 15:31:32 2022
# user...... nathangray
# host...... (null)
# target.... meter 492
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A,measured_power_B,measured_power_C
2001-08-01 12:00:00 PDT,-49999.9897904+0.006822265867j,-50000.0146644+0.002731056251j,-49999.9932241-0.009609977638j
2001-08-01 12:00:37 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:38 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:39 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:40 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:41 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:42 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:43 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:44 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:45 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:46 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:47 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:48 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:49 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:50 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:51 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:52 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:53 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:54 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:55 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:56 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:57 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:00:58 PDT,-50000+0.000000000003j,-50000+0.000000000000j,-50000-0.000000000015j
2001-08-01 12:00:59 PDT,-50000-0.000000000003j,-50000+0.000000000000j,-50000+0.000000000018j
2001-08-01 12:01:00 PDT,-45000.012548-0.000750041521j,-44999.9920193-0.006173359863j,-44999.9975624+0.006578712571j
2001-08-01 12:01:01 PDT,-44999.9955293+0.000297669172j,-45000.0029011+0.002203984681j,-45000.0008566-0.002366741577j
2001-08-01 12:01:02 PDT,-45000.001594-0.000115372456j,-44999.9989506-0.000784988755j,-44999.9997027+0.000850567911j
2001-08-01 12:01:03 PDT,-44999.9994317+0.000044082547j,-45000.0003785+0.000279215983j,-45000.0001026-0.000305369751j
2001-08-01 12:01:04 PDT,-45000.0002025-0.000016679352j,-44999.9998638-0.000099231376j,-44999.9999647+0.000109526267j
2001-08-01 12:01:05 PDT,-44999.9999278+0.000006264483j,-45000.000049+0.000035244364j,-45000.0000121-0.000039246956j
2001-08-01 12:01:06 PDT,-45000.0000257-0.000002338908j,-44999.9999824-0.000012511580j,-44999.9999958+0.000014051129j
2001-08-01 12:01:07 PDT,-44999.9999909+0.000000868925j,-45000.0000063+0.000004439597j,-45000.0000014-0.000005026370j
2001-08-01 12:01:08 PDT,-45000.0000033-0.000000321436j,-44999.9999977-0.000001574703j,-44999.9999995+0.000001796612j
2001-08-01 12:01:09 PDT,-44999.9999988+0.000000118464j,-45000.0000008+0.000000558346j,-45000.0000002-0.000000641710j
2001-08-01 12:01:10 PDT,-45000.0000004-0.000000043518j,-44999.9999997-0.000000197902j,-44999.9999999+0.000000229044j
2001-08-01 12:01:11 PDT,-44999.9999999+0.000000015940j,-45000.0000001+0.000000070133j,-45000-0.000000081702j
2001-08-01 12:01:12 PDT,-45000.0000001-0.000000005825j,-45000-0.000000024851j,-45000+0.000000029097j
2001-08-01 12:01:13 PDT,-45000+0.000000002121j,-45000+0.000000008818j,-45000-0.000000010354j
2001-08-01 12:01:14 PDT,-45000-0.000000000769j,-45000-0.000000003143j,-45000+0.000000003685j
2001-08-01 12:01:15 PDT,-45000+0.000000000275j,-45000+0.000000001146j,-45000-0.000000001299j
2001-08-01 12:01:16 PDT,-45000-0.000000000096j,-45000-0.000000000426j,-45000+0.000000000466j
2001-08-01 12:01:17 PDT,-45000+0.000000000038j,-45000+0.000000000138j,-45000-0.000000000167j
2001-08-01 12:01:18 PDT,-45000-0.000000000015j,-45000-0.000000000055j,-45000+0.000000000051j
2001-08-01 12:01:19 PDT,-45000+0.000000000002j,-45000+0.000000000044j,-45000-0.000000000015j
2001-08-01 12:01:20 PDT,-45000-0.000000000000j,-45000-0.000000000011j,-45000+0.000000000011j
2001-08-01 12:01:21 PDT,-45000+0.000000000000j,-45000+0.000000000007j,-45000-0.000000000011j
2001-08-01 12:01:22 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000011j
2001-08-01 12:01:23 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:24 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:25 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:26 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:27 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:28 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:29 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:30 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:31 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:32 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:33 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:34 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:35 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:36 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:37 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:38 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:39 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:40 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:41 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:42 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:43 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:44 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:45 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:46 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:47 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:48 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:49 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:50 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:51 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:52 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:53 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:54 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:55 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:56 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:57 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:01:58 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000+0.000000000000j
2001-08-01 12:01:59 PDT,-45000-0.000000000000j,-45000+0.000000000000j,-45000-0.000000000007j
2001-08-01 12:02:00 PDT,-40000.0109819-0.000512158574j,-39999.9930943-0.005500780346j,-39999.9977928+0.005725138992j
2001-08-01 12:02:01 PDT,-39999.9960848+0.000209040795j,-40000.0025112+0.001965039126j,-40000.0007757-0.002060851464j
2001-08-01 12:02:02 PDT,-40000.0013967-0.000082630426j,-39999.9990912-0.000700326629j,-39999.9997305+0.000741088494j
2001-08-01 12:02:03 PDT,-39999.9995018+0.000032050645j,-40000.0003279+0.000249263016j,-40000.0000931-0.000266228246j
2001-08-01 12:02:04 PDT,-40000.0001777-0.000012274530j,-39999.9998819-0.000088643887j,-39999.9999679+0.000095545547j
2001-08-01 12:02:05 PDT,-39999.9999367+0.000004656659j,-40000.0000425+0.000031504456j,-40000.0000111-0.000034257657j
2001-08-01 12:02:06 PDT,-40000.0000226-0.000001753487j,-39999.9999847-0.000011191227j,-39999.9999962+0.000012272027j
2001-08-01 12:02:07 PDT,-39999.999992+0.000000656229j,-40000.0000055+0.000003973673j,-40000.0000013-0.000004392456j
2001-08-01 12:02:08 PDT,-40000.0000029-0.000000244311j,-39999.999998-0.000001410350j,-39999.9999995+0.000001570919j
2001-08-01 12:02:09 PDT,-39999.999999+0.000000090548j,-40000.0000007+0.000000500379j,-40000.0000002-0.000000561435j
2001-08-01 12:02:10 PDT,-40000.0000004-0.000000033425j,-39999.9999997-0.000000177461j,-39999.9999999+0.000000200522j
2001-08-01 12:02:11 PDT,-39999.9999999+0.000000012295j,-40000.0000001+0.000000062926j,-40000-0.000000071544j
2001-08-01 12:02:12 PDT,-40000-0.000000004509j,-40000-0.000000022326j,-40000+0.000000025506j
2001-08-01 12:02:13 PDT,-40000+0.000000001645j,-40000+0.000000007920j,-40000-0.000000009095j
2001-08-01 12:02:14 PDT,-40000-0.000000000599j,-40000-0.000000002794j,-40000+0.000000003241j
2001-08-01 12:02:15 PDT,-40000+0.000000000221j,-40000+0.000000000986j,-40000-0.000000001146j
2001-08-01 12:02:16 PDT,-40000-0.000000000079j,-40000-0.000000000353j,-40000+0.000000000422j
2001-08-01 12:02:17 PDT,-40000+0.000000000030j,-40000+0.000000000131j,-40000-0.000000000175j
2001-08-01 12:02:18 PDT,-40000-0.000000000014j,-40000-0.000000000040j,-40000+0.000000000055j
2001-08-01 12:02:19 PDT,-40000+0.000000000007j,-40000+0.000000000015j,-40000-0.000000000029j
2001-08-01 12:02:20 PDT,-40000-0.000000000004j,-40000-0.000000000004j,-40000+0.000000000022j
2001-08-01 12:02:21 PDT,-40000+0.000000000003j,-40000-0.000000000004j,-40000-0.000000000015j
2001-08-01 12:02:22 PDT,-40000-0.000000000002j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:23 PDT,-40000+0.000000000001j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:24 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:25 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:26 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:27 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:28 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:29 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:30 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:31 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:32 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:33 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:34 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:35 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:36 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:37 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:38 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:39 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:40 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:41 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:42 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:43 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:44 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:45 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:46 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:47 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:48 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:49 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:50 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:51 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:52 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:53 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:54 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:55 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:56 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:57 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:02:58 PDT,-40000-0.000000000000j,-40000+0.000000000007j,-40000+0.000000000007j
2001-08-01 12:02:59 PDT,-40000+0.000000000000j,-40000-0.000000000004j,-40000-0.000000000004j
2001-08-01 12:03:00 PDT,-35000.0094667-0.000316068958j,-34999.9941153-0.004825781160j,-34999.9980333+0.004905512362j
2001-08-01 12:03:01 PDT,-34999.9966222+0.000135452958j,-35000.0021412+0.001725269038j,-35000.0006914-0.001767257872j
2001-08-01 12:03:02 PDT,-35000.0012059-0.000055292203j,-34999.9992246-0.000615382643j,-34999.9997595+0.000636047342j
2001-08-01 12:03:03 PDT,-34999.9995695+0.000021958128j,-35000.00028+0.000219213769j,-35000.0000832-0.000228685883j
2001-08-01 12:03:04 PDT,-35000.0001536-0.000008565180j,-34999.9998991-0.000078023639j,-34999.9999712+0.000082140406j
2001-08-01 12:03:05 PDT,-34999.9999452+0.000003298058j,-35000.0000363+0.000027753455j,-35000.0000099-0.000029475379j
2001-08-01 12:03:06 PDT,-35000.0000195-0.000001257319j,-34999.9999869-0.000009867103j,-34999.9999966+0.000010567388j
2001-08-01 12:03:07 PDT,-34999.999993+0.000000475486j,-35000.0000047+0.000003506477j,-35000.0000012-0.000003785321j
2001-08-01 12:03:08 PDT,-35000.0000025-0.000000178617j,-34999.9999983-0.000001245586j,-34999.9999996+0.000001354843j
2001-08-01 12:03:09 PDT,-34999.9999991+0.000000066718j,-35000.0000006+0.000000442276j,-35000.0000001-0.000000484562j
2001-08-01 12:03:10 PDT,-35000.0000003-0.000000024800j,-34999.9999998-0.000000156984j,-35000+0.000000173197j
2001-08-01 12:03:11 PDT,-34999.9999999+0.000000009179j,-35000.0000001+0.000000055710j,-35000-0.000000061869j
2001-08-01 12:03:12 PDT,-35000-0.000000003382j,-35000-0.000000019758j,-35000+0.000000022079j
2001-08-01 12:03:13 PDT,-35000+0.000000001240j,-35000+0.000000007009j,-35000-0.000000007862j
2001-08-01 12:03:14 PDT,-35000-0.000000000452j,-35000-0.000000002483j,-35000+0.000000002794j
2001-08-01 12:03:15 PDT,-35000+0.000000000163j,-35000+0.000000000893j,-35000-0.000000001002j
2001-08-01 12:03:16 PDT,-35000-0.000000000061j,-35000-0.000000000340j,-35000+0.000000000373j
2001-08-01 12:03:17 PDT,-35000+0.000000000025j,-35000+0.000000000129j,-35000-0.000000000131j
2001-08-01 12:03:18 PDT,-35000-0.000000000010j,-35000-0.000000000040j,-35000+0.000000000062j
2001-08-01 12:03:19 PDT,-35000+0.000000000006j,-35000+0.000000000011j,-35000-0.000000000033j
2001-08-01 12:03:20 PDT,-35000-0.000000000004j,-35000-0.000000000004j,-35000+0.000000000015j
2001-08-01 12:03:21 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:22 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:23 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:24 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:25 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:26 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:27 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:28 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:29 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:30 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:31 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:32 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:33 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:34 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:35 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:36 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:37 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:38 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:39 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:40 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:41 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:42 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:43 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:44 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:45 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:46 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:47 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:48 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:49 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:50 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:51 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:52 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:53 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:54 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:55 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:56 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:57 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:03:58 PDT,-35000-0.000000000003j,-35000+0.000000000000j,-35000+0.000000000002j
2001-08-01 12:03:59 PDT,-35000+0.000000000003j,-35000+0.000000000000j,-35000+0.000000000000j
2001-08-01 12:04:00 PDT,-30000.0079987-0.000160198326j,-29999.9950857-0.004147992018j,-29999.9982839+0.004118236804j
2001-08-01 12:04:01 PDT,-29999.997143+0.000076308493j,-30000.0017897+0.001484406439j,-30000.0006035-0.001485209898j
2001-08-01 12:04:02 PDT,-30000.001021-0.000033130880j,-29999.9993513-0.000530012001j,-29999.9997898+0.000535113633j
2001-08-01 12:04:03 PDT,-29999.9996352+0.000013718822j,-30000.0002345+0.000188999142j,-30000.0000729-0.000192602571j
2001-08-01 12:04:04 PDT,-30000.0001303-0.000005518621j,-29999.9999154-0.000067339774j,-29999.9999748+0.000069253150j
2001-08-01 12:04:05 PDT,-29999.9999535+0.000002176330j,-30000.0000305+0.000023978158j,-30000.0000087-0.000024876810j
